##FastQC	0.11.9
>>Basic Statistics	pass
#Measure	Value
Filename	pc33_read2.fq.gz
File type	Conventional base calls
Encoding	Sanger / Illumina 1.9
Total Sequences	404640790
Sequences flagged as poor quality	0
Sequence length	150
%GC	46
>>END_MODULE
>>Per base sequence quality	warn
#Base	Mean	Median	Lower Quartile	Upper Quartile	10th Percentile	90th Percentile
1251	141	0.4917786109785567
1251	142	0.5331527372733511
1251	143	0.6517651306747929
1251	144	0.630436878589844
1251	145	0.6627263312776286
1251	146	0.6939617947803782
1251	147	0.6177669899189411
1251	148	0.7577970855053344
1251	149	0.6846460675585284
1251	150	0.6701158414953277
1252	1	0.12327531528271152
1252	2	0.06258900141833834
1252	3	0.18109087276206992
1252	4	0.18931366782597792
1252	5	0.19111479342750926
1252	6	0.14793828530707032
1252	7	0.12774417915193226
1252	8	0.19265215597561536
1252	9	0.17156481543442226
1252	10	0.1840927258987577
1252	11	0.1657395277670446
1252	12	0.15350630550549482
1252	13	0.18290184214895078
1252	14	0.132833356938157
1252	15	0.1917386249700357
1252	16	0.17139142325051893
1252	17	0.18923181521542176
1252	18	0.13197006383944654
1252	19	0.1769755667003281
1252	20	0.16621642473591436
1252	21	0.19501722666869625
1252	22	0.16065133925299335
1252	23	0.20474885812090093
1252	24	0.2258738269698739
1252	25	0.18273337113092225
1252	26	0.2583362840811745
1252	27	0.27711104111369167
1252	28	0.24571084245649644
1252	29	0.24813597874027238
1252	30	0.2517824202311587
1252	31	0.251844600592932
1252	32	0.29019240977010696
1252	33	0.271123763335936
1252	34	0.26469456814472636
1252	35	0.2914733756081844
1252	36	0.2500728404332193
1252	37	0.267019930952749
1252	38	0.27966285394800394
1252	39	0.26374675503621603
1252	40	0.2901371981055618
1252	41	0.28155440560713174
1252	42	0.28085091614608615
1252	43	0.3184630746239918
1252	44	0.31760556982451504
1252	45	0.26513526130990783
1252	46	0.35157962448988656
1252	47	0.30226348504947964
1252	48	0.33726385726360775
1252	49	0.3594738200504324
1252	50	0.31936096134227654
1252	51	0.30033253721642694
1252	52	0.32076729146053395
1252	53	0.2547951611774195
1252	54	0.28576969004789987
1252	55	0.32971879931069736
1252	56	0.3376724188390341
1252	57	0.3268945603425948
1252	58	0.35173983989238167
1252	59	0.33990009090189943
1252	60	0.2739738002012828
1252	61	0.3445241162704349
1252	62	0.30277582458001717
1252	63	0.3328110261845225
1252	64	0.35831119499160025
1252	65	0.3381020541122908
1252	66	0.38448960043900726
1252	67	0.41204911180084025
1252	68	0.37283276861112924
1252	69	0.398251181369325
1252	70	0.4186998612394852
1252	71	0.41297559331920297
1252	72	0.4612100705306865
1252	73	0.4572374978180136
1252	74	0.4255856276444554
1252	75	0.4714287114109261
1252	76	0.4435661170862595
1252	77	0.3774155617030317
1252	78	0.49144680046617495
1252	79	0.4838406276178553
1252	80	0.39574820230696517
1252	81	0.4114441347548201
1252	82	0.43115148421888705
1252	83	0.4347418031729866
1252	84	0.4000774683735422
1252	85	0.4848469246882843
1252	86	0.4079404949232277
1252	87	0.49038997531267015
1252	88	0.49854932894856674
1252	89	0.4810659280450196
1252	90	0.5010870501637648
1252	91	0.4468543694928826
1252	92	0.49452888948376383
1252	93	0.45937828706694717
1252	94	0.5463809028033388
1252	95	0.5381975657148885
1252	96	0.5090649574812254
1252	97	0.4743949122766722
1252	98	0.4901135603667086
1252	99	0.5779688374842493
1252	100	0.5395258163385392
1252	101	0.4889945157098694
1252	102	0.48670481984278524
1252	103	0.5277197522156065
1252	104	0.5087122573042961
1252	105	0.503609020769904
1252	106	0.46176166998218093
1252	107	0.5044842436675268
1252	108	0.5297283117200244
1252	109	0.49935572543843065
1252	110	0.5207291608793128
1252	111	0.5834937557729631
1252	112	0.48225207867148967
1252	113	0.48166693981528397
1252	114	0.5524510329689818
1252	115	0.5339170030555209
1252	116	0.5477417343553199
1252	117	0.4725621864790206
1252	118	0.5268395963577888
1252	119	0.5201133710111492
1252	120	0.4789254916118857
1252	121	0.46427453786424167
1252	122	0.5617964620905376
1252	123	0.5140244505342935
1252	124	0.5266479811505533
1252	125	0.5364757399689992
1252	126	0.515118973920643
1252	127	0.479049289382921
1252	128	0.536285254371272
1252	129	0.521152455257365
1252	130	0.524291067162487
1252	131	0.5034542427593678
1252	132	0.5642081108775656
1252	133	0.5123671509054475
1252	134	0.5711335053421784
1252	135	0.5302908352589668
1252	136	0.5519662960976177
1252	137	0.6057335982135825
1252	138	0.557568719052302
1252	139	0.553089615954832
1252	140	0.5657238427555562
1252	141	0.5616534064280465
1252	142	0.6752369418237159
1252	143	0.6636187377943834
1252	144	0.6349514027224608
1252	145	0.6379731063971121
1252	146	0.5841414542726504
1252	147	0.7000599980580908
1252	148	0.7842417109803712
1252	149	0.7872253811013081
1252	150	0.684326835950845
1253	1	0.3376945240282154
1253	2	0.15200720198402706
1253	3	0.1539990891408749
1253	4	0.16263795879862641
1253	5	0.17207841509314648
1253	6	0.15066561819385527
1253	7	0.15979878255925684
1253	8	0.1837090422907366
1253	9	0.1683633465140062
1253	10	0.17703012264535545
1253	11	0.12993801801413696
1253	12	0.15813564856192386
1253	13	0.16705405718559518
1253	14	0.1230421210962831
1253	15	0.19469042969935657
1253	16	0.16507249229621124
1253	17	0.1456608831335089
1253	18	0.13635246357559794
1253	19	0.14351738264643643
1253	20	0.13256911586664444
1253	21	0.15726237460292936
1253	22	0.12088284843355268
1253	23	0.1785381993621229
1253	24	0.15237557517795608
1253	25	0.17984587126817786
1253	26	0.23480959433051396
1253	27	0.24352393151128382
1253	28	0.258123042141591
1253	29	0.2551173688584427
1253	30	0.2586941852085616
1253	31	0.25692760027138206
1253	32	0.25936074062177994
1253	33	0.25491536581515106
1253	34	0.2565240117179002
1253	35	0.22555048975152658
1253	36	0.30912312241746775
1253	37	0.2758560318165948
1253	38	0.3006872899916502
1253	39	0.26296477190425804
1253	40	0.2776636573595965
1253	41	0.30500070820119873
1253	42	0.25867722799694803
1253	43	0.2639852646373626
1253	44	0.2482003094289169
1253	45	0.2603341632830549
1253	46	0.34223836480638425
1253	47	0.25138458547070286
1253	48	0.27600070561869217
1253	49	0.2698006228727152
1253	50	0.20621869857087205
1253	51	0.2598662644994647
1253	52	0.2531680333642683
1253	53	0.26390366493848916
1253	54	0.2651028541689868
1253	55	0.3049722362807046
1253	56	0.22777532897556796
1253	57	0.20591835173420492
1253	58	0.21562351566836213
1253	59	0.3267414251664178
1253	60	0.24735850908219703
1253	61	0.28463298802927994
1253	62	0.19096042361548626
1253	63	0.22970148868689222
1253	64	0.2888455895682043
1253	65	0.2331664478930442
1253	66	0.25895824109097276
1253	67	0.33780575439395477
1253	68	0.37989257811324606
1253	69	0.38075656504951993
1253	70	0.35770687749075947
1253	71	0.2966412875012914
1253	72	0.38423852996488606
1253	73	0.3623723446616509
1253	74	0.2808850288682443
1253	75	0.24722453454382887
1253	76	0.38751902056151977
1253	77	0.28522915445455155
1253	78	0.31968913346519656
1253	79	0.3170720416651065
1253	80	0.3801657265419074
1253	81	0.30325099024149793
1253	82	0.3384002776341468
1253	83	0.31861416206984217
1253	84	0.36529954050518754
1253	85	0.3761437626574171
1253	86	0.4082592983853033
1253	87	0.30984051877260654
1253	88	0.33268412069456943
1253	89	0.43347670704685726
1253	90	0.37128613433808155
1253	91	0.39008850149573604
1253	92	0.3228092903807571
1253	93	0.3701010980607826
1253	94	0.34335846232408684
1253	95	0.36985153061157305
1253	96	0.328827988095977
1253	97	0.34419735664871354
1253	98	0.3837385648974454
1253	99	0.37937264648961033
1253	100	0.327428822249729
1253	101	0.35371485926256696
1253	102	0.42615363749323265
1253	103	0.3329995631695013
1253	104	0.3085217574774113
1253	105	0.3459233332403464
1253	106	0.38389999166937727
1253	107	0.35233285596996566
1253	108	0.3746716170319502
1253	109	0.37807222848196886
1253	110	0.43836152614300516
1253	111	0.3901637373672422
1253	112	0.3339229557237928
1253	113	0.40752248120395507
1253	114	0.4405892800265754
1253	115	0.38827896710834864
1253	116	0.43101712933587777
1253	117	0.42295113982123667
1253	118	0.3899253038857502
1253	119	0.4211422294416174
1253	120	0.39733702196276255
1253	121	0.40797223823281215
1253	122	0.3743702717848656
1253	123	0.4463920075314327
1253	124	0.42937337541688336
1253	125	0.43318708657363914
1253	126	0.4302524622723496
1253	127	0.386278538685918
1253	128	0.4543338399897401
1253	129	0.4968933410932195
1253	130	0.44547363438767107
1253	131	0.4502343010695746
1253	132	0.38412766444485413
1253	133	0.404158337091431
1253	134	0.38678231205083335
1253	135	0.4912576111912692
1253	136	0.4210467379631524
1253	137	0.5186401266807437
1253	138	0.47945859122287615
1253	139	0.49047484743729086
1253	140	0.477839739608509
1253	141	0.5234164257706198
1253	142	0.44744935379504014
1253	143	0.5281902837241894
1253	144	0.4727057300488582
1253	145	0.5733708632140342
1253	146	0.5038221008059729
1253	147	0.5816293098614338
1253	148	0.5547289936787507
1253	149	0.41042541573410674
1253	150	0.5438705284232555
1254	1	0.10950639282277308
1254	2	0.09898412292451297
1254	3	0.18002484083319814
1254	4	0.14832957725423768
1254	5	0.1630586988285856
1254	6	0.17664429806645643
1254	7	0.11374917709093069
1254	8	0.17155666516119084
1254	9	0.13492722367345777
1254	10	0.15514233457880522
1254	11	0.1193080444793253
1254	12	0.11494061083888596
1254	13	0.1747564251739533
1254	14	0.13072498146475908
1254	15	0.1697793472425957
1254	16	0.16127036347180024
1254	17	0.10445440175509901
1254	18	0.12412444939604228
1254	19	0.17057650805156044
1254	20	0.11975212936160062
1254	21	0.15745839414037022
1254	22	0.13032724017230635
1254	23	0.2068196484348377
1254	24	0.16239671170202996
1254	25	0.1421586059914972
1254	26	0.23901601471778378
1254	27	0.23023806359078236
1254	28	0.21948028394482577
1254	29	0.2577175173864106
1254	30	0.22233933667890682
1254	31	0.26225294349400485
1254	32	0.2062418113374207
1254	33	0.25647129145606584
1254	34	0.2926305625965071
1254	35	0.2532857317046151
1254	36	0.24988441062777866
1254	37	0.3206158204645817
1254	38	0.26420403669781933
1254	39	0.29365541748924784
1254	40	0.27214858144497356
1254	41	0.27361320197306327
1254	42	0.33964967207354135
1254	43	0.3483220426401772
1254	44	0.3174816284425219
1254	45	0.30472476971809215
1254	46	0.3454425962300789
1254	47	0.3564929059154309
1254	48	0.3458403189607324
1254	49	0.36487643683381066
1254	50	0.32841507813001414
1254	51	0.3193002240040599
1254	52	0.37297601196115693
1254	53	0.3589962110767786
1254	54	0.35731250589502395
1254	55	0.4027599352854807
1254	56	0.3206109802390884
1254	57	0.35735318574649
1254	58	0.3842843373816365
1254	59	0.35050565104870657
1254	60	0.3948539873403334
1254	61	0.36251935813776015
1254	62	0.300037059531725
1254	63	0.3673004150533572
1254	64	0.4005974949548232
1254	65	0.3705931175009738
1254	66	0.3937834789185004
1254	67	0.4519510175587165
1254	68	0.41413098631940315
1254	69	0.4118675140068646
1254	70	0.40995855578067975
1254	71	0.43141470095331513
1254	72	0.4562697700608034
1254	73	0.3755072316187764
1254	74	0.3911367856564141
1254	75	0.4522860822305823
1254	76	0.41740200608936817
1254	77	0.44935530822868586
1254	78	0.45422114889194276
1254	79	0.45303033993404895
1254	80	0.39474647412679076
1254	81	0.4730778089487053
1254	82	0.4089694410327098
1254	83	0.45021126692262925
1254	84	0.48142924674615983
1254	85	0.5050539006403909
1254	86	0.4954234058141971
1254	87	0.40331213310098235
1254	88	0.4587882299944219
1254	89	0.5041313228952475
1254	90	0.4273666527493596
1254	91	0.4464947477311547
1254	92	0.45202852224262813
1254	93	0.432426504395103
1254	94	0.4574892713575842
1254	95	0.43967465501745906
1254	96	0.5055978721454046
1254	97	0.5059481649558535
1254	98	0.5092046560574666
1254	99	0.49280298992295
1254	100	0.42994784022226895
1254	101	0.4997690532548944
1254	102	0.4995486272129597
1254	103	0.5443102024834943
1254	104	0.5243727840135577
1254	105	0.4627789658699797
1254	106	0.4130529500140412
1254	107	0.5338405500927053
1254	108	0.4475189822851924
1254	109	0.5208172200662347
1254	110	0.5441108958851899
1254	111	0.5186215935767713
1254	112	0.49132505075142063
1254	113	0.5384709775760754
1254	114	0.48327183849550437
1254	115	0.5147287484387029
1254	116	0.5152929661017538
1254	117	0.4797013522813742
1254	118	0.5089480816818828
1254	119	0.5289667555770343
1254	120	0.5323846740994789
1254	121	0.5182639754287273
1254	122	0.49677605069810227
1254	123	0.5125419801172342
1254	124	0.4828108241705955
1254	125	0.4695614505193575
1254	126	0.5372308837917785
1254	127	0.469193676476074
1254	128	0.5205925880993121
1254	129	0.5401252298344197
1254	130	0.5422371747730423
1254	131	0.4597563443931385
1254	132	0.5981004662791278
1254	133	0.6024265038933905
1254	134	0.4887339593736719
1254	135	0.5600859919924588
1254	136	0.48281339623093444
1254	137	0.5902170424021449
1254	138	0.6030495028717873
1254	139	0.5507137383334708
1254	140	0.5181955945822843
1254	141	0.44542952538606784
1254	142	0.4905363659875235
1254	143	0.4925121504896808
1254	144	0.5243071938435229
1254	145	0.5839159378283192
1254	146	0.642703047805476
1254	147	0.5943466127563397
1254	148	0.6238510085194129
1254	149	0.577706129863369
1254	150	0.6855703834073097
1255	1	0.27628743041658765
1255	2	0.1046159432326661
1255	3	0.12803642631198642
1255	4	0.13510887627683843
1255	5	0.11146245868918214
1255	6	0.1390719024331517
1255	7	0.14535657148142178
1255	8	0.1268520648971645
1255	9	0.13859952179778645
1255	10	0.14435884286297096
1255	11	0.10374119950301264
1255	12	0.10880858743847455
1255	13	0.20684091732555032
1255	14	0.16462721841492112
1255	15	0.13890093119854185
1255	16	0.1334348094396418
1255	17	0.14305869399270676
1255	18	0.10598371805494367
1255	19	0.11344674466897686
1255	20	0.16231208280773757
1255	21	0.13804024135789916
1255	22	0.15226057260981207
1255	23	0.2134860838079291
1255	24	0.1556391144310254
1255	25	0.11794973824310517
1255	26	0.1858460821173793
1255	27	0.24985472499018613
1255	28	0.21815421061281626
1255	29	0.2552583624167539
1255	30	0.1664273232595619
1255	31	0.18940753743616767
1255	32	0.19915793383950842
1255	33	0.21402479255233686
1255	34	0.23122745197947836
1255	35	0.23538481896795105
1255	36	0.265088956565954
1255	37	0.2625018729469133
1255	38	0.28594503329335197
1255	39	0.2943336528214928
1255	40	0.2905983444119755
1255	41	0.3376078641964071
1255	42	0.28480566832870124
1255	43	0.29413448852213264
1255	44	0.28493324587611824
1255	45	0.24714878749897196
1255	46	0.34714027330796426
1255	47	0.34671709179103516
1255	48	0.27823669193369227
1255	49	0.33450201958810766
1255	50	0.3580058468216549
1255	51	0.32840754869934585
1255	52	0.3698936023670356
1255	53	0.37102532648238906
1255	54	0.35065137595587714
1255	55	0.37311202901884855
1255	56	0.2989068159335275
1255	57	0.33127337232306076
1255	58	0.25872831876586844
1255	59	0.3536599430151952
1255	60	0.3319263700231261
1255	61	0.2811231941777521
1255	62	0.3866769486932071
1255	63	0.35288851821355394
1255	64	0.38183067013060423
1255	65	0.4219125499116956
1255	66	0.38901418687977696
1255	67	0.3739038814467115
1255	68	0.3489023584201192
1255	69	0.39855307366334003
1255	70	0.43964908136332426
1255	71	0.3693787403062174
1255	72	0.44749631700461734
1255	73	0.4067623493144765
1255	74	0.38186567846085495
1255	75	0.45579608857226717
1255	76	0.37442895910490037
1255	77	0.44464872138143363
1255	78	0.4571640155930581
1255	79	0.43019747584521184
1255	80	0.41366903696231105
1255	81	0.47707567204062684
1255	82	0.5372855637346454
1255	83	0.43110923974432325
1255	84	0.4576095434289975
1255	85	0.4714786274927505
1255	86	0.42022994047836804
1255	87	0.4646364194490964
1255	88	0.4590567928347973
1255	89	0.4270314404089035
1255	90	0.4090119321402419
1255	91	0.49361788368177884
1255	92	0.5125053269058348
1255	93	0.46589949783789564
1255	94	0.4661214436703496
1255	95	0.44364782067279407
1255	96	0.47165128515765176
1255	97	0.4552874127037221
1255	98	0.4668581382068524
1255	99	0.4716513416507091
1255	100	0.5230655469959231
1255	101	0.5202013201704894
1255	102	0.5157822823827907
1255	103	0.5307741434393272
1255	104	0.48796472756257003
1255	105	0.48806856271035315
1255	106	0.4920320697971725
1255	107	0.4400024861047349
1255	108	0.5083280680662448
1255	109	0.46001111730462085
1255	110	0.41759634266582424
1255	111	0.40752910037414836
1255	112	0.410101000518047
1255	113	0.4505113153843965
1255	114	0.5182476907570788
1255	115	0.46813320375432355
1255	116	0.4891054312996701
1255	117	0.44504887802067117
1255	118	0.460425935752081
1255	119	0.46486909126070586
1255	120	0.4796424871599818
1255	121	0.4315478838237006
1255	122	0.4295781658011464
1255	123	0.5375954574240076
1255	124	0.4628573722721221
1255	125	0.5322763118561973
1255	126	0.5124223245794006
1255	127	0.4733266641703935
1255	128	0.48654197088282913
1255	129	0.48749178765677215
1255	130	0.5485910188576213
1255	131	0.5076924450243645
1255	132	0.5482208453118602
1255	133	0.6055103329168361
1255	134	0.4813568144699687
1255	135	0.5433977883439098
1255	136	0.4782110756559135
1255	137	0.5579493805001761
1255	138	0.4895171247199457
1255	139	0.5356761202939175
1255	140	0.48440715356630193
1255	141	0.5131824103176577
1255	142	0.52487704580453
1255	143	0.5777358927559995
1255	144	0.5295374796156622
1255	145	0.6303741685673039
1255	146	0.6900459093562503
1255	147	0.47481395674090976
1255	148	0.7471880266170814
1255	149	0.6309214731128989
1255	150	0.618544767487073
1256	1	0.2706054130915234
1256	2	0.06221492242260496
1256	3	0.17728267865607705
1256	4	0.1429415637739524
1256	5	0.1721582114362974
1256	6	0.178132479492767
1256	7	0.1301908763637556
1256	8	0.15571140652547655
1256	9	0.11691005778160957
1256	10	0.08122725347330828
1256	11	0.1527998398004371
1256	12	0.10940592568476148
1256	13	0.16652769528348443
1256	14	0.1428244525667708
1256	15	0.1598985868021643
1256	16	0.11732669470837465
1256	17	0.16993115325247743
1256	18	0.15857601770669305
1256	19	0.10290741525705016
1256	20	0.1632245898045639
1256	21	0.1623854772729345
1256	22	0.1651080851558291
1256	23	0.177552209148935
1256	24	0.17115436614435708
1256	25	0.1645009096789778
1256	26	0.2144286864154168
1256	27	0.22166787291187973
1256	28	0.21203041604220374
1256	29	0.28816739848993933
1256	30	0.19510524674767993
1256	31	0.17414050854846153
1256	32	0.24239287695383638
1256	33	0.21866795464706712
1256	34	0.24444438827853787
1256	35	0.30242491252174375
1256	36	0.23687539118306233
1256	37	0.26068937531002234
1256	38	0.2911180735342924
1256	39	0.23435809762171544
1256	40	0.26472768406348024
1256	41	0.29563600667707135
1256	42	0.22847941428835838
1256	43	0.3090346121629679
1256	44	0.27765595326165027
1256	45	0.26104252432599395
1256	46	0.26497327312285535
1256	47	0.3237827890506608
1256	48	0.28477882037719127
1256	49	0.2298080021171387
1256	50	0.27709052198618167
1256	51	0.2644014933408556
1256	52	0.27814485420336155
1256	53	0.3178142646188107
1256	54	0.24647776882530792
1256	55	0.243891485242969
1256	56	0.2635373612010383
1256	57	0.2959948996178525
1256	58	0.26757241580649804
1256	59	0.24897762937725076
1256	60	0.3281926092437004
1256	61	0.31655570043430004
1256	62	0.3503056236362241
1256	63	0.32206501472889215
1256	64	0.39991681040436333
1256	65	0.3726963292064056
1256	66	0.3732117048539365
1256	67	0.34522251108057844
1256	68	0.42367101185718425
1256	69	0.3677974730407172
1256	70	0.4260786591546193
1256	71	0.3403920197136081
1256	72	0.43767510622189576
1256	73	0.40610172943486234
1256	74	0.45345018232391965
1256	75	0.4710004325237698
1256	76	0.37747114475494925
1256	77	0.42865426316779676
1256	78	0.4026632944824122
1256	79	0.44583873380208416
1256	80	0.4137435066665276
1256	81	0.36501562547688593
1256	82	0.4984043211362028
1256	83	0.47547317188592686
1256	84	0.5191686280307017
1256	85	0.5063757869375216
1256	86	0.4114947263784501
1256	87	0.4612797172892442
1256	88	0.5047162520095831
1256	89	0.5767686312945521
1256	90	0.5050243977840942
1256	91	0.48617760785273134
1256	92	0.4485292873165463
1256	93	0.5192636664679462
1256	94	0.5619895681235576
1256	95	0.4911159529098832
1256	96	0.47458667789384634
1256	97	0.5592847672502401
1256	98	0.4423340597883758
1256	99	0.5100210450174458
1256	100	0.5023934047442715
1256	101	0.49722592785117214
1256	102	0.48840622345424833
1256	103	0.5535772767604641
1256	104	0.47861752439785477
1256	105	0.5610404571903906
1256	106	0.530712512707936
1256	107	0.4796347735869766
1256	108	0.5007283558791293
1256	109	0.43812966916584273
1256	110	0.5000257150155747
1256	111	0.4784314572396333
1256	112	0.5240204140074418
1256	113	0.49258222938558305
1256	114	0.5436468921459934
1256	115	0.4346342040398703
1256	116	0.4919911759794289
1256	117	0.5173391222217383
1256	118	0.5105037950251976
1256	119	0.45783718239968607
1256	120	0.43884365364539235
1256	121	0.49551368751834346
1256	122	0.4634267332199862
1256	123	0.48423974094510314
1256	124	0.45351115302285905
1256	125	0.43478125622079844
1256	126	0.5132883304622808
1256	127	0.4645259554208607
1256	128	0.5010116283384427
1256	129	0.45223395178474135
1256	130	0.5725297136025773
1256	131	0.4889798624438697
1256	132	0.4671253877741357
1256	133	0.5186932943375417
1256	134	0.5102431994906347
1256	135	0.5316606894535667
1256	136	0.5264487353112166
1256	137	0.5846173948242033
1256	138	0.5093160158209642
1256	139	0.5979689328674205
1256	140	0.5233967538215651
1256	141	0.46258163965453036
1256	142	0.4850496415398382
1256	143	0.5296204496827741
1256	144	0.4887596884026344
1256	145	0.5264480971084993
1256	146	0.6092681628796335
1256	147	0.6000076321169772
1256	148	0.6901602916404741
1256	149	0.562582408028355
1256	150	0.7127098469628912
1257	1	0.19683749984714183
1257	2	0.046982644320010536
1257	3	0.11113689281050654
1257	4	0.10839061613777545
1257	5	0.14357569168941353
1257	6	0.14194547946338787
1257	7	0.10299038153195994
1257	8	0.15989063563074524
1257	9	0.10988892028024111
1257	10	0.1604114841590487
1257	11	0.10811287183236828
1257	12	0.08346638174304388
1257	13	0.15596485637676238
1257	14	0.1503233741065415
1257	15	0.16088078511943849
1257	16	0.1538533315901347
1257	17	0.17011454724922004
1257	18	0.1395505195645299
1257	19	0.1527926836593423
1257	20	0.10149383062829287
1257	21	0.13580971752915616
1257	22	0.14756542549189078
1257	23	0.17125563155215673
1257	24	0.17080580484950758
1257	25	0.14680686246767038
1257	26	0.22597847444601626
1257	27	0.1995293568920502
1257	28	0.22525434008932166
1257	29	0.2048420367917103
1257	30	0.21227342227220447
1257	31	0.20616518301932274
1257	32	0.25061294923224864
1257	33	0.2425066372450857
1257	34	0.2590569851545581
1257	35	0.23451451150764768
1257	36	0.23103630742001968
1257	37	0.2788976913075203
1257	38	0.2574261521184269
1257	39	0.24247065536849277
1257	40	0.2660897813143066
1257	41	0.23808101358156364
1257	42	0.27562955731450245
1257	43	0.3256022230314528
1257	44	0.26581426313295964
1257	45	0.33092613387684366
1257	46	0.34816579873139375
1257	47	0.33603136205134376
1257	48	0.33551888830924526
1257	49	0.2636965168942993
1257	50	0.26529239136821303
1257	51	0.28461703477580613
1257	52	0.34066944663619125
1257	53	0.2751518669535429
1257	54	0.27523869060463113
1257	55	0.22793116491865106
1257	56	0.2707858670011163
1257	57	0.3184624399437297
1257	58	0.28135144306856574
1257	59	0.31061119717897867
1257	60	0.2483217254277008
1257	61	0.3446668871111527
1257	62	0.3924042733870152
1257	63	0.3581516368867099
1257	64	0.3300925738782041
1257	65	0.3494610119091277
1257	66	0.3415127861984928
1257	67	0.3819021818129116
1257	68	0.38593491688039805
1257	69	0.41364531306284036
1257	70	0.3363968966738895
1257	71	0.3975327424730537
1257	72	0.4430339180029783
1257	73	0.41233014300507165
1257	74	0.4277535549214093
1257	75	0.38630937067873816
1257	76	0.4164784229428413
1257	77	0.4602916866108231
1257	78	0.42329074853502746
1257	79	0.4896275999645354
1257	80	0.39837395115334573
1257	81	0.3519529225841076
1257	82	0.4661578394630972
1257	83	0.4264460116969886
1257	84	0.41362445123083447
1257	85	0.541712424738737
1257	86	0.44024359670386204
1257	87	0.3410354226624186
1257	88	0.43348121080893165
1257	89	0.37535672380591123
1257	90	0.43192626065056317
1257	91	0.39602349461648956
1257	92	0.43006954352090077
1257	93	0.43772003570376583
1257	94	0.47604232066451857
1257	95	0.3994134360449628
1257	96	0.4829909480279895
1257	97	0.4566653493767099
1257	98	0.45461334663319164
1257	99	0.4675529448922049
1257	100	0.4593921660470137
1257	101	0.5032538493440093
1257	102	0.46967450040161296
1257	103	0.4306606574369063
1257	104	0.48453068858959014
1257	105	0.47447152930747905
1257	106	0.4381968000350618
1257	107	0.5049172946406522
1257	108	0.4984921584442894
1257	109	0.4697987919841182
1257	110	0.5064191045654489
1257	111	0.4933985398512206
1257	112	0.4479439182381171
1257	113	0.44608915426358564
1257	114	0.45281987980673577
1257	115	0.4274528301114131
1257	116	0.41916879463240164
1257	117	0.48177827046447774
1257	118	0.4627282014765335
1257	119	0.4560738968139262
1257	120	0.4364540959932306
1257	121	0.49299922304152943
1257	122	0.4515971942237229
1257	123	0.45203891042380206
1257	124	0.4728869166409133
1257	125	0.5261411627589432
1257	126	0.4264388654396214
1257	127	0.5174840889444745
1257	128	0.4393228289935145
1257	129	0.48120096693085657
1257	130	0.5280613550857076
1257	131	0.5223214058435808
1257	132	0.4333679598895124
1257	133	0.49307375540405474
1257	134	0.48673138042572006
1257	135	0.4212835613053798
1257	136	0.4947326237197842
1257	137	0.5096719833103585
1257	138	0.5174539401418947
1257	139	0.5185337808146926
1257	140	0.5060769126144713
1257	141	0.5092408547440037
1257	142	0.4623931316512859
1257	143	0.5184358129887663
1257	144	0.5158620272291081
1257	145	0.5555521525268006
1257	146	0.5489096569086165
1257	147	0.6790312855394198
1257	148	0.6309771111080806
1257	149	0.5541393693830443
1257	150	0.5246113539268258
1258	1	0.24792423421730092
1258	2	0.13551512306946734
1258	3	0.17369368499652182
1258	4	0.15578474296401623
1258	5	0.19662215299828745
1258	6	0.10040632028933061
1258	7	0.10891840336233827
1258	8	0.1456113392960603
1258	9	0.1141972966917919
1258	10	0.17619134639193135
1258	11	0.12352695651470924
1258	12	0.1138922230713959
1258	13	0.16478718712647833
1258	14	0.09874829494336979
1258	15	0.15499182448277793
1258	16	0.14489639720607528
1258	17	0.18026325788741104
1258	18	0.14185968347592848
1258	19	0.15494084761831317
1258	20	0.12427047271165748
1258	21	0.15814186588244183
1258	22	0.16327807949439688
1258	23	0.18205514237186549
1258	24	0.17086803684386354
1258	25	0.1689818350187764
1258	26	0.25186143666098815
1258	27	0.21012807723400329
1258	28	0.2600936622590311
1258	29	0.2779876928547935
1258	30	0.22599892033599644
1258	31	0.21838544633313006
1258	32	0.24685116329447965
1258	33	0.2951155189520591
1258	34	0.2717076501241209
1258	35	0.2992405859979499
1258	36	0.263143611475229
1258	37	0.2470425665642395
1258	38	0.24871826511564876
1258	39	0.29068952877149457
1258	40	0.3148041919785527
1258	41	0.19738492463412882
1258	42	0.23536555700555795
1258	43	0.29442122336583054
1258	44	0.25018343626428674
1258	45	0.2499318644623898
1258	46	0.2606029832969625
1258	47	0.33133380493518416
1258	48	0.36950872794302114
1258	49	0.26081683010556134
1258	50	0.26311690974526414
1258	51	0.3271030761403182
1258	52	0.23570144864017095
1258	53	0.31311981195724314
1258	54	0.2737934554811332
1258	55	0.34421565528116105
1258	56	0.3136774248074019
1258	57	0.31406556107784667
1258	58	0.2944455158386319
1258	59	0.35054960094556975
1258	60	0.2663518806345593
1258	61	0.26552137328144454
1258	62	0.26987720708729057
1258	63	0.3434896463807462
1258	64	0.3276893955727189
1258	65	0.33484619479745703
1258	66	0.3118359280922256
1258	67	0.3439054459599191
1258	68	0.40843624596320893
1258	69	0.4102380548969151
1258	70	0.3119811786158948
1258	71	0.38028605399666304
1258	72	0.33580884199003336
1258	73	0.3151041855860086
1258	74	0.39223708546585456
1258	75	0.346076292739113
1258	76	0.4031782591323392
1258	77	0.39057130981999677
1258	78	0.4381201868011715
1258	79	0.34530622703315217
